shipment_id,order_id,supplier_id,warehouse_id,product_id,shipped_date,delivered_date,shipment_status,carrier,shipped_qty
SH00014680,O0018543,S0052,W02,P00072,2025-10-18,2025-11-11,delivered,DHL,4
SH00014681,O0011499,S0002,W02,P00585,2026-02-06,2026-02-23,delivered,DHL,6
SH00014682,O0019177,S0070,W07,P00397,2025-10-17,2025-10-26,delivered,DHL,10
SH00014683,O0017234,S0110,W08,P00582,2025-09-20,2025-10-01,delivered,USPS,11
SH00014684,O0008696,S0008,W07,P00004,2025-10-10,2025-10-29,delivered,FedEx,11
SH00014685,O0002667,S0093,W02,P00733,2025-12-30,2026-01-20,delivered,UPS,12
SH00014686,O0013537,S0026,W08,P00403,2025-12-24,2026-01-22,delivered,USPS,16
SH00014687,O0001436,S0127,W05,P00252,2025-12-08,2026-01-02,delivered,DHL,7
SH00014688,O0013881,S0063,W02,P00178,2025-11-24,2025-12-01,delivered,XPO,11
SH00014689,O0012173,S0038,W05,P00404,2025-10-31,2025-11-15,delivered,DHL,10
SH00014690,O0019081,S0146,W02,P00580,2026-01-01,2026-01-22,delayed,FedEx,10
SH00014691,O0017677,S0105,W02,P00749,2025-10-20,2025-11-02,delivered,UPS,19
SH00014692,O0002235,S0016,W03,P00361,2026-01-30,2026-02-07,delivered,DHL,7
SH00014693,O0016282,S0078,W02,P00653,2025-12-20,2026-01-05,delivered,XPO,4
SH00014694,O0004889,S0099,W06,P00179,2025-09-01,,in_transit,XPO,5
SH00014695,O0019299,S0122,W03,P00028,2025-12-19,2026-01-09,delivered,DHL,17
SH00014696,O0009189,S0142,W03,P00714,2025-11-19,2025-11-23,delivered,XPO,10
SH00014697,O0002057,S0115,W02,P00586,2026-01-22,2026-02-02,delivered,USPS,4
SH00014698,O0011534,S0148,W08,P00223,2026-01-02,2026-01-26,delivered,FedEx,11
SH00014699,O0018089,S0135,W08,P00640,2025-09-11,,in_transit,XPO,5
SH00014700,O0016188,S0068,W06,P00275,2025-11-27,2025-12-11,delivered,FedEx,19
SH00014701,O0000158,S0062,W06,P00627,2026-01-16,2026-01-19,delivered,XPO,10
SH00014702,O0005916,S0006,W07,P00224,2025-09-16,2025-10-09,delivered,UPS,20
SH00014703,O0007393,S0141,W07,P00039,2025-10-13,2025-11-03,delivered,XPO,10
SH00014704,O0003862,S0189,W07,P00459,2026-01-03,2026-01-23,delivered,UPS,7
SH00014705,O0018108,S0147,W03,P00417,2026-01-01,2026-01-18,delivered,UPS,15
SH00014706,O0005287,S0028,W04,P00756,2026-02-09,,in_transit,Maersk,12
SH00014707,O0017763,S0145,W02,P00211,2025-08-21,2025-09-03,delivered,XPO,8
SH00014708,O0015100,S0157,W01,P00132,2025-11-05,2025-11-17,delivered,DHL,2
SH00014709,O0011488,S0027,W06,P00724,2025-11-03,2025-11-27,delivered,USPS,28
SH00014710,O0016231,S0129,W07,P00684,2025-12-11,2025-12-30,delivered,XPO,16
SH00014711,O0005909,S0113,W08,P00630,2025-12-16,2025-12-27,delivered,Maersk,21
SH00014712,O0001251,S0125,W03,P00056,2025-10-03,2025-10-17,delivered,USPS,15
SH00014713,O0002825,S0179,W04,P00187,2025-08-29,2025-09-20,delivered,Maersk,17
SH00014714,O0018549,S0160,W08,P00013,2025-10-27,2025-11-23,delivered,Maersk,18
SH00014715,O0011840,S0090,W01,P00767,2025-08-23,2025-09-14,delayed,Maersk,10
SH00014716,O0001797,S0027,W07,P00724,2025-10-18,2025-11-16,delivered,USPS,5
SH00014717,O0017417,S0089,W05,P00484,2025-09-14,,cancelled,FedEx,14
SH00014718,O0014612,S0174,W01,P00241,2025-11-18,2025-11-29,delivered,XPO,19
SH00014719,O0001034,S0118,W08,P00787,2025-11-28,2025-12-25,delivered,Maersk,22
SH00014720,O0003813,S0148,W02,P00476,2025-12-14,,cancelled,UPS,20
SH00014721,O0014161,S0107,W03,P00320,2025-11-22,2025-12-03,delivered,UPS,4
SH00014722,O0006151,S0137,W04,P00085,2025-09-30,2025-10-08,delivered,XPO,6
SH00014723,O0014074,S0145,W02,P00758,2025-11-02,2025-11-11,delivered,UPS,15
SH00014724,O0018806,S0118,W08,P00787,2026-01-11,2026-02-03,delivered,DHL,15
SH00014725,O0015933,S0125,W07,P00057,2025-09-03,2025-09-20,delivered,Maersk,11
SH00014726,O0011912,S0071,W05,P00118,2025-12-12,2025-12-25,delivered,DHL,15
SH00014727,O0015240,S0067,W01,P00041,2025-12-17,2026-01-07,delivered,UPS,15
SH00014728,O0016982,S0079,W07,P00145,2025-10-27,2025-11-12,delivered,DHL,12
SH00014729,O0013318,S0033,W07,P00374,2025-09-19,2025-09-29,delivered,USPS,12
SH00014730,O0018762,S0051,W05,P00346,2025-11-17,2025-12-06,delivered,UPS,15
SH00014731,O0008139,S0137,W04,P00681,2025-12-09,2025-12-17,delivered,Maersk,6
SH00014732,O0017070,S0103,W04,P00583,2025-09-15,2025-09-23,delivered,XPO,9
SH00014733,O0007719,S0002,W05,P00779,2025-11-04,2025-11-17,delivered,DHL,9
SH00014734,O0014678,S0047,W02,P00613,2025-08-30,2025-09-19,delivered,USPS,7
SH00014735,O0018998,S0074,W05,P00356,2025-10-29,2025-11-09,delivered,XPO,2
SH00014736,O0010894,S0185,W01,P00301,2025-12-06,2026-01-03,delivered,FedEx,19
SH00014737,O0017728,S0166,W03,P00648,2025-10-14,2025-11-09,delayed,FedEx,14
SH00014738,O0006712,S0123,W04,P00552,2026-02-06,2026-02-22,delivered,Maersk,5
SH00014739,O0014495,S0163,W02,P00249,2025-09-28,2025-10-05,delivered,DHL,20
SH00014740,O0016155,S0145,W04,P00211,2026-02-02,2026-02-15,delivered,FedEx,11
SH00014741,O0003392,S0136,W02,P00619,2025-10-31,2025-11-18,delivered,DHL,10
SH00014742,O0015684,S0130,W06,P00510,2026-02-09,,in_transit,DHL,13
SH00014743,O0010796,S0178,W06,P00438,2025-09-04,,in_transit,UPS,12
SH00014744,O0006832,S0189,W07,P00150,2026-01-09,2026-01-19,delivered,FedEx,1
SH00014745,O0018488,S0180,W02,P00695,2025-11-06,2025-11-18,delivered,FedEx,15
SH00014746,O0000112,S0193,W03,P00032,2025-10-21,2025-11-08,delivered,Maersk,8
SH00014747,O0000255,S0125,W07,P00056,2025-10-31,2025-11-15,delivered,Maersk,18
SH00014748,O0006108,S0163,W06,P00249,2025-10-29,2025-11-07,delivered,DHL,10
SH00014749,O0001097,S0169,W06,P00165,2025-11-13,2025-12-02,delivered,UPS,16
SH00014750,O0015411,S0021,W04,P00485,2026-01-16,2026-02-08,delivered,FedEx,19
SH00014751,O0004212,S0062,W03,P00502,2026-02-04,2026-02-12,delivered,DHL,5
SH00014752,O0002568,S0132,W08,P00164,2025-08-17,2025-09-10,delivered,DHL,7
SH00014753,O0003465,S0084,W01,P00602,2025-09-05,2025-09-20,delayed,UPS,8
SH00014754,O0014238,S0166,W04,P00143,2026-01-02,2026-01-28,delivered,FedEx,11
SH00014755,O0010519,S0030,W07,P00790,2025-11-09,2025-12-04,delayed,FedEx,1
SH00014756,O0016884,S0102,W03,P00777,2025-10-27,2025-11-20,delivered,DHL,14
SH00014757,O0008179,S0084,W04,P00528,2025-09-09,2025-09-16,delayed,UPS,8
SH00014758,O0015730,S0017,W04,P00413,2025-12-15,2026-01-01,delivered,XPO,15
SH00014759,O0016827,S0130,W06,P00519,2025-12-27,2026-01-10,delivered,DHL,22
SH00014760,O0009601,S0112,W06,P00339,2025-12-31,2026-01-16,delivered,XPO,12
SH00014761,O0001002,S0065,W02,P00393,2025-08-28,,in_transit,UPS,9
SH00014762,O0000440,S0152,W02,P00530,2026-01-29,2026-02-10,delivered,DHL,6
SH00014763,O0014437,S0014,W08,P00317,2025-11-07,2025-11-15,delivered,XPO,11
SH00014764,O0007387,S0083,W08,P00360,2025-12-03,2025-12-28,delivered,Maersk,10
SH00014765,O0000889,S0180,W07,P00695,2025-12-08,2025-12-20,delivered,UPS,8
SH00014766,O0007445,S0070,W04,P00576,2025-12-10,2025-12-16,delivered,Maersk,11
SH00014767,O0007378,S0044,W08,P00336,2025-09-24,2025-10-03,delivered,Maersk,14
SH00014768,O0017667,S0004,W08,P00087,2025-08-19,2025-09-15,delivered,Maersk,13
SH00014769,O0019689,S0070,W04,P00700,2025-09-01,2025-09-21,delayed,USPS,4
SH00014770,O0005277,S0102,W04,P00457,2025-11-25,2025-12-19,delayed,XPO,9
SH00014771,O0003464,S0194,W03,P00038,2025-09-22,2025-10-02,delivered,USPS,14
SH00014772,O0019105,S0097,W02,P00752,2026-01-13,2026-01-14,delivered,Maersk,14
SH00014773,O0004434,S0196,W04,P00052,2025-08-25,2025-09-04,delivered,FedEx,8
SH00014774,O0009798,S0017,W03,P00286,2025-11-15,2025-12-09,delayed,XPO,21
SH00014775,O0006386,S0180,W02,P00139,2025-11-04,2025-11-20,delivered,Maersk,15
SH00014776,O0012067,S0030,W05,P00790,2025-12-14,,cancelled,XPO,8
SH00014777,O0010457,S0183,W07,P00362,2025-10-14,2025-10-18,delivered,Maersk,15
SH00014778,O0012060,S0158,W04,P00357,2025-12-27,2026-01-20,delivered,FedEx,7
SH00014779,O0002292,S0171,W04,P00300,2026-01-17,2026-01-31,delivered,XPO,12
SH00014780,O0002678,S0110,W05,P00582,2025-12-09,2025-12-26,delayed,FedEx,5
SH00014781,O0018265,S0083,W06,P00360,2025-12-27,2026-01-19,delivered,Maersk,19
SH00014782,O0005889,S0184,W02,P00415,2026-02-03,2026-02-12,delivered,DHL,7
SH00014783,O0018263,S0085,W03,P00577,2025-12-14,2026-01-17,delayed,XPO,7
SH00014784,O0015136,S0120,W04,P00661,2025-11-24,2025-11-29,delivered,UPS,4
SH00014785,O0015728,S0178,W08,P00438,2025-12-20,2026-01-14,delivered,FedEx,6
SH00014786,O0001704,S0091,W02,P00109,2025-09-27,2025-10-21,delivered,UPS,8
SH00014787,O0002434,S0185,W04,P00014,2025-10-09,2025-11-04,delivered,FedEx,8
SH00014788,O0013869,S0161,W06,P00141,2025-11-10,2025-11-26,delivered,UPS,1
SH00014789,O0018799,S0110,W02,P00307,2025-11-03,2025-11-07,delivered,DHL,11
SH00014790,O0005365,S0183,W03,P00362,2025-09-12,2025-09-21,delayed,DHL,9
SH00014791,O0001351,S0108,W06,P00412,2025-11-09,2025-11-26,delivered,Maersk,13
SH00014792,O0010845,S0193,W02,P00032,2025-09-01,2025-09-20,delivered,UPS,21
SH00014793,O0017641,S0145,W08,P00664,2026-01-17,,cancelled,FedEx,5
SH00014794,O0019455,S0143,W07,P00128,2025-12-12,2026-01-03,delivered,DHL,8
SH00014795,O0013711,S0116,W04,P00503,2025-09-27,2025-10-08,delivered,UPS,1
SH00014796,O0016198,S0153,W03,P00534,2026-01-16,2026-01-24,delivered,Maersk,10
SH00014797,O0010130,S0080,W05,P00474,2026-02-02,2026-02-12,delivered,XPO,10
SH00014798,O0001578,S0039,W04,P00184,2025-11-29,2025-12-24,delivered,USPS,1
SH00014799,O0009244,S0194,W03,P00071,2025-08-30,2025-09-12,delivered,DHL,14
SH00014800,O0011025,S0161,W02,P00043,2025-10-09,2025-10-21,delivered,USPS,3
SH00014801,O0016111,S0090,W04,P00767,2026-01-05,2026-01-19,delivered,XPO,14
SH00014802,O0016033,S0113,W07,P00630,2025-10-02,2025-10-07,delivered,UPS,1
SH00014803,O0006742,S0116,W08,P00399,2025-10-17,2025-10-30,delivered,UPS,2
SH00014804,O0001662,S0160,W03,P00013,2026-01-10,,in_transit,UPS,11
SH00014805,O0017677,S0105,W02,P00749,2025-10-21,2025-10-31,delivered,UPS,16
SH00014806,O0013935,S0200,W04,P00479,2025-11-02,2025-11-23,delivered,FedEx,10
SH00014807,O0002171,S0106,W04,P00676,2025-11-30,,in_transit,Maersk,11
SH00014808,O0008498,S0125,W07,P00793,2025-12-13,2026-01-03,delivered,FedEx,5
SH00014809,O0007614,S0168,W06,P00290,2025-10-04,2025-11-10,delayed,USPS,11
SH00014810,O0018262,S0112,W02,P00008,2026-01-21,2026-02-07,delivered,XPO,16
SH00014811,O0003604,S0021,W04,P00442,2025-12-19,2026-01-10,delivered,USPS,4
SH00014812,O0018000,S0024,W05,P00693,2025-08-23,2025-09-17,delivered,Maersk,11
SH00014813,O0005470,S0119,W01,P00390,2025-12-08,2026-01-02,delivered,UPS,6
SH00014814,O0003777,S0175,W07,P00350,2026-02-09,2026-02-26,delayed,FedEx,18
SH00014815,O0001157,S0029,W05,P00272,2025-10-10,2025-10-24,delayed,XPO,24
SH00014816,O0001546,S0037,W08,P00240,2025-10-08,2025-10-20,delivered,FedEx,25
SH00014817,O0019591,S0131,W04,P00023,2026-01-26,2026-02-03,delivered,DHL,15
SH00014818,O0006912,S0145,W01,P00074,2025-11-01,2025-11-10,delivered,USPS,12
SH00014819,O0008099,S0015,W03,P00645,2025-10-07,2025-10-21,delivered,UPS,14
SH00014820,O0002943,S0142,W02,P00173,2025-11-20,,in_transit,UPS,23
SH00014821,O0006902,S0119,W03,P00063,2025-12-24,2026-01-16,delivered,USPS,7
SH00014822,O0006697,S0079,W07,P00443,2025-11-15,2025-11-30,delivered,DHL,13
SH00014823,O0008581,S0068,W07,P00275,2025-08-17,,cancelled,XPO,10
SH00014824,O0018960,S0109,W05,P00108,2026-01-04,2026-01-21,delivered,Maersk,8
SH00014825,O0002413,S0067,W05,P00099,2025-12-18,2026-01-04,delivered,Maersk,13
SH00014826,O0003199,S0129,W08,P00391,2025-10-31,2025-11-17,delivered,Maersk,9
SH00014827,O0003778,S0015,W07,P00605,2025-09-21,2025-10-06,delivered,UPS,15
SH00014828,O0003511,S0005,W04,P00068,2025-08-16,2025-09-01,delivered,XPO,12
SH00014829,O0013365,S0114,W08,P00721,2025-11-13,2025-11-24,delivered,DHL,5
SH00014830,O0003516,S0183,W02,P00362,2025-11-14,2025-11-26,delayed,Maersk,5
SH00014831,O0011397,S0012,W08,P00251,2025-09-16,2025-10-10,delivered,USPS,30
SH00014832,O0003643,S0114,W04,P00130,2025-10-01,2025-10-18,delivered,XPO,14
SH00014833,O0001013,S0176,W02,P00083,2025-12-12,2025-12-27,delivered,USPS,9
SH00014834,O0001381,S0119,W03,P00497,2025-09-20,2025-10-16,delivered,FedEx,8
SH00014835,O0006290,S0163,W01,P00156,2025-10-06,2025-10-16,delivered,UPS,12
SH00014836,O0001980,S0045,W03,P00581,2025-09-05,2025-09-26,delivered,FedEx,19
SH00014837,O0014586,S0086,W01,P00574,2025-09-18,2025-10-13,delivered,XPO,14
SH00014838,O0003007,S0127,W02,P00252,2025-12-07,2025-12-27,delivered,FedEx,9
SH00014839,O0006047,S0191,W02,P00436,2025-10-06,2025-10-09,delivered,DHL,15
SH00014840,O0004876,S0034,W01,P00372,2025-12-28,2026-01-25,delivered,USPS,19
SH00014841,O0015018,S0187,W05,P00280,2025-11-27,2025-12-12,delivered,Maersk,4
SH00014842,O0007388,S0158,W01,P00357,2026-01-27,2026-02-19,delivered,FedEx,15
SH00014843,O0019861,S0156,W01,P00308,2025-10-29,2025-11-09,delivered,USPS,13
SH00014844,O0002867,S0190,W08,P00719,2026-02-03,2026-02-13,delivered,USPS,20
SH00014845,O0006900,S0117,W07,P00244,2025-12-06,,in_transit,XPO,4
SH00014846,O0006960,S0163,W06,P00156,2026-02-02,2026-02-18,delivered,FedEx,14
SH00014847,O0018142,S0028,W05,P00246,2026-02-04,2026-02-22,delivered,DHL,18
SH00014848,O0006413,S0074,W04,P00021,2026-01-25,2026-02-03,delivered,DHL,19
SH00014849,O0012382,S0135,W02,P00276,2025-11-24,2025-12-13,delivered,Maersk,6
SH00014850,O0015337,S0099,W01,P00798,2026-01-30,2026-02-04,delivered,XPO,6
SH00014851,O0006209,S0161,W03,P00043,2025-12-29,2026-01-13,delivered,XPO,19
SH00014852,O0007821,S0172,W01,P00058,2026-01-26,2026-01-27,delivered,UPS,12
SH00014853,O0019517,S0169,W03,P00751,2025-10-05,2025-10-31,delayed,XPO,19
SH00014854,O0018686,S0094,W06,P00012,2026-01-05,2026-01-16,delivered,DHL,5
SH00014855,O0006288,S0191,W05,P00436,2025-11-09,2025-11-15,delivered,Maersk,10
SH00014856,O0006071,S0174,W02,P00003,2025-11-03,2025-11-15,delivered,Maersk,10
SH00014857,O0014353,S0089,W04,P00185,2025-09-29,2025-10-21,delivered,Maersk,14
SH00014858,O0004341,S0158,W06,P00407,2025-09-05,2025-10-01,delivered,FedEx,16
SH00014859,O0007295,S0171,W08,P00216,2025-10-04,2025-10-26,delayed,USPS,10
SH00014860,O0004045,S0152,W01,P00530,2025-08-25,2025-09-04,delivered,XPO,17
SH00014861,O0015612,S0137,W03,P00546,2026-01-11,2026-01-23,delayed,DHL,18
SH00014862,O0014969,S0145,W01,P00664,2026-02-01,2026-02-09,delivered,DHL,11
SH00014863,O0016540,S0017,W02,P00286,2025-09-09,2025-09-22,delivered,UPS,9
SH00014864,O0010708,S0017,W07,P00368,2025-10-24,2025-11-06,delivered,XPO,7
SH00014865,O0000610,S0119,W01,P00497,2025-10-20,2025-11-15,delayed,Maersk,16
SH00014866,O0009966,S0040,W08,P00379,2025-08-25,2025-09-05,delivered,Maersk,15
SH00014867,O0009505,S0048,W08,P00715,2026-02-01,2026-02-25,delivered,FedEx,2
SH00014868,O0017697,S0052,W07,P00463,2025-10-24,2025-11-15,delivered,XPO,8
SH00014869,O0002233,S0119,W04,P00358,2025-12-22,2026-01-13,delivered,FedEx,20
SH00014870,O0005898,S0142,W07,P00725,2026-01-12,2026-01-24,delivered,Maersk,18
SH00014871,O0010760,S0080,W06,P00431,2025-08-18,2025-08-31,delivered,UPS,10
SH00014872,O0018107,S0162,W02,P00776,2025-12-20,2025-12-23,delivered,Maersk,6
SH00014873,O0012281,S0074,W06,P00021,2025-11-11,2025-11-20,delivered,Maersk,10
SH00014874,O0012593,S0179,W03,P00034,2025-10-22,2025-11-10,delivered,FedEx,7
SH00014875,O0000279,S0179,W02,P00427,2026-02-07,2026-02-27,delivered,FedEx,10
SH00014876,O0015433,S0182,W04,P00090,2025-10-24,2025-10-28,delivered,XPO,1
SH00014877,O0019468,S0123,W04,P00566,2025-09-21,2025-10-08,delivered,FedEx,2
SH00014878,O0016913,S0074,W02,P00217,2025-10-02,2025-10-22,delayed,USPS,16
SH00014879,O0011988,S0112,W03,P00339,2026-01-19,2026-02-03,delivered,UPS,17
SH00014880,O0015290,S0078,W05,P00653,2026-01-26,2026-02-09,delivered,Maersk,1
SH00014881,O0006408,S0108,W01,P00412,2026-01-09,2026-01-23,delivered,Maersk,17
SH00014882,O0007159,S0165,W07,P00426,2025-10-24,2025-10-29,delivered,XPO,14
SH00014883,O0003038,S0187,W03,P00280,2026-01-07,2026-01-23,delivered,Maersk,13
SH00014884,O0001336,S0091,W02,P00109,2025-12-11,2026-01-08,delivered,USPS,18
SH00014885,O0016110,S0005,W07,P00068,2026-01-02,2026-01-26,delivered,Maersk,6
SH00014886,O0005573,S0077,W06,P00637,2025-09-22,2025-09-28,delivered,Maersk,11
SH00014887,O0005809,S0017,W07,P00413,2025-08-15,2025-09-01,delivered,FedEx,16
SH00014888,O0002869,S0009,W05,P00258,2025-10-25,2025-11-18,delivered,DHL,8
SH00014889,O0007661,S0059,W03,P00116,2025-11-21,2025-12-08,delivered,Maersk,15
SH00014890,O0015895,S0118,W02,P00281,2025-11-25,2025-12-16,delivered,Maersk,5
SH00014891,O0015801,S0193,W01,P00032,2025-12-26,2026-01-14,delivered,FedEx,12
SH00014892,O0007073,S0145,W08,P00084,2025-12-20,2025-12-30,delivered,FedEx,21
SH00014893,O0010623,S0016,W01,P00679,2025-11-12,2025-11-21,delivered,UPS,6
SH00014894,O0002700,S0145,W05,P00758,2025-10-16,2025-10-25,delivered,Maersk,12
SH00014895,O0017828,S0119,W01,P00497,2025-10-11,2025-11-04,delivered,Maersk,2
SH00014896,O0006326,S0052,W03,P00430,2025-11-26,2025-12-22,delivered,UPS,9
SH00014897,O0011659,S0030,W05,P00306,2026-01-01,2026-01-30,delayed,XPO,19
SH00014898,O0010421,S0046,W08,P00348,2025-09-21,2025-10-04,delivered,FedEx,18
SH00014899,O0008703,S0198,W08,P00051,2025-12-20,2026-01-15,delivered,DHL,25
SH00014900,O0005867,S0072,W01,P00780,2025-10-30,2025-11-23,delivered,UPS,13
SH00014901,O0016573,S0094,W02,P00782,2025-11-16,2025-11-27,delivered,USPS,4
SH00014902,O0000585,S0152,W08,P00745,2025-09-17,2025-09-29,delivered,UPS,15
SH00014903,O0003124,S0195,W03,P00347,2025-11-02,2025-11-27,delivered,XPO,11
SH00014904,O0005369,S0030,W02,P00174,2025-08-19,2025-09-02,delivered,DHL,16
SH00014905,O0007897,S0038,W03,P00027,2025-09-14,2025-09-30,delivered,USPS,14
SH00014906,O0002871,S0115,W01,P00104,2025-09-05,2025-09-14,delivered,Maersk,9
SH00014907,O0006722,S0007,W06,P00151,2025-12-21,2025-12-24,delivered,USPS,2
SH00014908,O0002286,S0087,W06,P00199,2025-11-17,2025-12-03,delivered,DHL,10
SH00014909,O0000860,S0059,W06,P00116,2026-02-11,2026-03-03,delivered,XPO,7
SH00014910,O0002597,S0067,W05,P00041,2025-12-11,2025-12-28,delivered,XPO,17
SH00014911,O0012213,S0020,W04,P00705,2026-02-10,2026-02-13,delivered,FedEx,20
SH00014912,O0005312,S0199,W05,P00712,2025-11-27,,in_transit,FedEx,8
SH00014913,O0010842,S0170,W05,P00636,2025-09-10,2025-09-19,delivered,DHL,17
SH00014914,O0009575,S0168,W03,P00197,2025-12-31,2026-01-25,delivered,UPS,8
SH00014915,O0014812,S0129,W02,P00481,2025-09-25,2025-10-15,delivered,USPS,1
SH00014916,O0006497,S0080,W06,P00231,2025-12-05,2025-12-17,delivered,Maersk,15
SH00014917,O0012298,S0017,W01,P00286,2026-02-09,2026-02-22,delivered,USPS,16
SH00014918,O0003178,S0112,W08,P00008,2026-01-12,2026-01-31,delivered,DHL,12
SH00014919,O0012718,S0102,W07,P00080,2025-11-01,,cancelled,USPS,13
SH00014920,O0014255,S0175,W04,P00478,2026-01-29,,in_transit,DHL,15
SH00014921,O0017129,S0020,W06,P00081,2026-01-20,2026-01-24,delivered,USPS,3
SH00014922,O0018439,S0107,W03,P00595,2025-12-20,2025-12-26,delivered,Maersk,14
SH00014923,O0006894,S0095,W07,P00455,2025-09-26,2025-09-30,delayed,XPO,19
SH00014924,O0009710,S0195,W07,P00406,2026-01-09,2026-02-11,delivered,FedEx,22
SH00014925,O0012354,S0182,W01,P00644,2026-01-26,2026-02-01,delivered,XPO,7
SH00014926,O0015085,S0129,W04,P00487,2026-01-19,,cancelled,Maersk,10
SH00014927,O0015295,S0084,W01,P00506,2025-09-08,2025-09-21,delivered,UPS,14
SH00014928,O0000763,S0103,W03,P00125,2025-12-14,2025-12-25,delivered,UPS,10
SH00014929,O0004022,S0200,W05,P00077,2025-08-22,2025-09-17,delivered,DHL,9
SH00014930,O0016234,S0084,W07,P00528,2025-12-10,2025-12-27,delayed,XPO,4
SH00014931,O0018193,S0063,W03,P00178,2025-09-07,,in_transit,XPO,12
SH00014932,O0003075,S0116,W03,P00355,2025-11-10,2025-11-22,delivered,DHL,8
SH00014933,O0005797,S0043,W08,P00483,2025-12-05,2025-12-26,delivered,XPO,10
SH00014934,O0015997,S0041,W07,P00315,2025-08-16,2025-08-26,delivered,USPS,7
SH00014935,O0016374,S0135,W06,P00686,2025-09-20,2025-10-15,delivered,USPS,8
SH00014936,O0016775,S0059,W01,P00116,2025-12-30,,in_transit,DHL,13
SH00014937,O0015702,S0167,W08,P00491,2025-10-22,,cancelled,UPS,17
SH00014938,O0004310,S0083,W01,P00094,2025-11-13,2025-12-04,delivered,XPO,12
SH00014939,O0015949,S0147,W01,P00417,2025-11-02,2025-11-19,delivered,DHL,13
SH00014940,O0001184,S0026,W04,P00115,2025-09-19,2025-10-16,delivered,USPS,9
SH00014941,O0009835,S0026,W04,P00403,2025-12-13,2026-01-09,delivered,XPO,13
SH00014942,O0004437,S0167,W02,P00250,2025-09-17,2025-10-01,delivered,DHL,9
SH00014943,O0004051,S0096,W01,P00295,2025-09-06,2025-09-22,delivered,UPS,7
SH00014944,O0007622,S0157,W03,P00132,2025-10-03,2025-10-24,delivered,USPS,19
SH00014945,O0010764,S0145,W08,P00489,2025-10-26,2025-11-02,delivered,XPO,19
SH00014946,O0019288,S0102,W02,P00777,2025-11-15,2025-12-04,delivered,USPS,25
SH00014947,O0018660,S0123,W03,P00740,2025-10-15,2025-10-29,delivered,USPS,17
SH00014948,O0017749,S0195,W04,P00168,2025-12-03,2025-12-30,delivered,UPS,13
SH00014949,O0001980,S0045,W03,P00581,2025-09-04,2025-09-29,delivered,UPS,15
SH00014950,O0013082,S0130,W02,P00510,2025-11-10,,in_transit,FedEx,6
SH00014951,O0005728,S0090,W08,P00767,2025-10-09,2025-10-21,delivered,FedEx,13
SH00014952,O0007271,S0057,W04,P00324,2025-12-04,2025-12-16,delivered,UPS,17
SH00014953,O0014659,S0005,W02,P00408,2025-10-03,2025-10-29,delivered,Maersk,1
SH00014954,O0002419,S0034,W01,P00298,2025-10-14,2025-11-12,delivered,Maersk,13
SH00014955,O0003740,S0083,W07,P00158,2025-08-23,2025-09-06,delivered,FedEx,17
SH00014956,O0014165,S0157,W01,P00248,2025-12-21,,in_transit,DHL,8
SH00014957,O0007876,S0008,W08,P00208,2025-10-23,2025-11-09,delivered,Maersk,3
SH00014958,O0009568,S0170,W07,P00319,2025-12-10,2025-12-14,delivered,USPS,7
SH00014959,O0006435,S0030,W07,P00790,2026-01-29,2026-02-22,delayed,DHL,17
SH00014960,O0011502,S0144,W01,P00460,2025-10-04,2025-10-19,delivered,FedEx,13
SH00014961,O0008575,S0169,W08,P00680,2025-11-24,2025-12-13,delivered,UPS,24
SH00014962,O0015000,S0125,W04,P00057,2026-01-21,2026-02-17,delayed,DHL,14
SH00014963,O0011853,S0118,W07,P00281,2025-11-29,2025-12-15,delivered,DHL,2
SH00014964,O0002107,S0051,W01,P00346,2025-12-30,2026-01-25,delivered,FedEx,13
SH00014965,O0013357,S0166,W08,P00578,2026-01-18,2026-02-08,delivered,Maersk,3
SH00014966,O0012951,S0164,W06,P00561,2026-01-04,2026-01-13,delivered,FedEx,9
SH00014967,O0017287,S0150,W08,P00214,2025-08-22,,in_transit,Maersk,7
SH00014968,O0009309,S0093,W07,P00469,2025-12-20,2026-01-09,delivered,USPS,12
SH00014969,O0004033,S0179,W05,P00034,2026-02-10,2026-03-08,delivered,FedEx,11
SH00014970,O0016501,S0103,W04,P00031,2025-10-27,2025-11-16,delayed,XPO,13
SH00014971,O0016334,S0059,W05,P00205,2025-12-03,2025-12-19,delivered,USPS,7
SH00014972,O0018416,S0132,W08,P00278,2025-12-03,2026-01-01,delayed,Maersk,3
