order_id,order_date,warehouse_id,product_id,supplier_id,order_qty,order_value_usd
O0010776,2025-10-23,W03,P00004,S0008,17,520.2
O0010777,2025-11-08,W01,P00579,S0004,23,4247.64
O0010778,2025-08-17,W08,P00165,S0169,3,652.8
O0010779,2025-12-13,W08,P00134,S0068,2,331.58
O0010780,2025-09-20,W08,P00399,S0116,10,2213.9
O0010781,2026-01-08,W06,P00689,S0096,4,959.64
O0010782,2025-08-30,W05,P00162,S0023,11,880.0
O0010783,2026-01-27,W07,P00413,S0017,18,530.82
O0010784,2025-12-01,W01,P00652,S0123,12,645.6
O0010785,2025-10-01,W08,P00446,S0158,9,2245.86
O0010786,2025-12-31,W03,P00657,S0102,7,1602.65
O0010787,2026-01-15,W05,P00202,S0082,11,1731.95
O0010788,2025-12-16,W07,P00106,S0079,10,1666.6
O0010789,2025-12-03,W06,P00230,S0161,1,26.1
O0010790,2025-12-12,W05,P00143,S0166,13,506.35
O0010791,2025-10-25,W08,P00109,S0091,7,1234.17
O0010792,2025-08-31,W02,P00399,S0116,14,3099.46
O0010793,2025-10-03,W07,P00596,S0194,6,811.8
O0010794,2026-02-06,W08,P00178,S0063,22,2536.16
O0010795,2025-11-10,W03,P00353,S0071,17,2527.39
O0010796,2025-09-02,W06,P00438,S0178,13,1630.07
O0010797,2026-01-18,W08,P00543,S0133,19,1014.98
O0010798,2025-09-20,W04,P00055,S0138,15,2810.7
O0010799,2025-12-15,W01,P00022,S0120,8,892.48
O0010800,2025-11-01,W01,P00145,S0079,11,1645.27
O0010801,2025-10-07,W08,P00307,S0110,13,2750.8
O0010802,2025-12-03,W03,P00777,S0102,23,212.52
O0010803,2025-10-25,W05,P00101,S0022,9,556.74
O0010804,2025-11-20,W06,P00626,S0158,11,2111.78
O0010805,2026-01-18,W02,P00121,S0027,9,1965.87
O0010806,2025-10-30,W07,P00270,S0071,9,1933.92
O0010807,2025-08-25,W04,P00070,S0200,19,4548.79
O0010808,2026-01-03,W08,P00614,S0096,11,2730.53
O0010809,2025-09-08,W05,P00446,S0158,18,4491.72
O0010810,2025-09-08,W02,P00670,S0186,7,1127.98
O0010811,2025-09-21,W01,P00194,S0026,15,3282.0
O0010812,2025-08-30,W06,P00618,S0046,5,1241.15
O0010813,2025-11-21,W07,P00697,S0145,4,977.52
O0010814,2025-09-23,W04,P00588,S0067,15,2461.65
O0010815,2025-10-28,W04,P00572,S0127,7,337.47
O0010816,2025-11-14,W05,P00163,S0030,3,727.83
O0010817,2025-12-28,W05,P00395,S0183,12,2541.36
O0010818,2025-10-15,W05,P00643,S0062,21,4465.44
O0010819,2026-01-02,W06,P00055,S0138,11,2061.18
O0010820,2025-09-29,W08,P00487,S0129,11,1770.56
O0010821,2025-09-18,W02,P00465,S0023,2,406.02
O0010822,2025-11-25,W03,P00367,S0174,6,901.68
O0010823,2025-08-26,W06,P00361,S0016,14,1592.22
O0010824,2026-01-20,W03,P00285,S0021,17,1391.96
O0010825,2026-01-29,W05,P00692,S0168,13,3223.22
O0010826,2026-02-07,W08,P00148,S0129,4,543.68
O0010827,2025-11-24,W08,P00781,S0148,9,245.07
O0010828,2025-10-15,W05,P00609,S0191,4,224.16
O0010829,2025-09-04,W03,P00540,S0108,18,711.9
O0010830,2025-12-22,W08,P00492,S0159,10,1604.7
O0010831,2025-10-19,W08,P00552,S0123,5,442.5
O0010832,2025-08-28,W05,P00019,S0158,17,2433.38
O0010833,2025-12-06,W07,P00722,S0027,19,662.34
O0010834,2026-01-14,W07,P00636,S0170,4,525.08
O0010835,2025-11-20,W06,P00188,S0060,14,3000.06
O0010836,2025-11-04,W08,P00226,S0156,7,1307.6
O0010837,2025-09-03,W01,P00145,S0079,13,1944.41
O0010838,2025-09-03,W01,P00472,S0120,12,2415.72
O0010839,2025-09-10,W02,P00138,S0009,3,178.23
O0010840,2025-10-17,W04,P00468,S0041,5,892.65
O0010841,2025-08-29,W03,P00433,S0074,7,633.71
O0010842,2025-09-09,W05,P00636,S0170,17,2231.59
O0010843,2025-11-24,W04,P00367,S0174,10,1502.8
O0010844,2025-10-07,W06,P00215,S0164,14,909.86
O0010845,2025-08-31,W02,P00032,S0193,19,4092.41
O0010846,2025-12-23,W05,P00379,S0040,5,105.7
O0010847,2025-11-24,W08,P00231,S0080,14,2766.12
O0010848,2025-10-10,W08,P00059,S0186,11,472.23
O0010849,2026-02-08,W01,P00742,S0148,11,2155.23
O0010850,2026-02-01,W08,P00282,S0016,9,2246.85
O0010851,2026-01-07,W04,P00095,S0072,17,3750.88
O0010852,2025-11-29,W01,P00512,S0013,8,574.24
O0010853,2025-10-13,W01,P00190,S0181,20,4570.6
O0010854,2026-02-10,W08,P00219,S0151,8,609.52
O0010855,2025-12-09,W04,P00242,S0143,15,1390.65
O0010856,2026-01-24,W01,P00086,S0018,6,764.88
O0010857,2025-08-16,W02,P00677,S0018,15,2660.7
O0010858,2025-09-27,W07,P00161,S0195,8,1107.36
O0010859,2025-09-03,W03,P00164,S0132,20,4131.6
O0010860,2025-10-20,W01,P00001,S0072,9,1947.24
O0010861,2025-11-29,W02,P00214,S0150,6,224.94
O0010862,2026-02-08,W07,P00413,S0017,11,324.39
O0010863,2025-08-28,W03,P00666,S0076,11,437.8
O0010864,2025-10-23,W04,P00350,S0175,14,3236.66
O0010865,2025-12-31,W01,P00284,S0183,13,2958.93
O0010866,2026-01-04,W01,P00034,S0179,9,1174.05
O0010867,2025-10-31,W06,P00054,S0193,16,1579.52
O0010868,2025-10-16,W02,P00725,S0142,14,351.12
O0010869,2025-09-12,W06,P00626,S0158,24,4607.52
O0010870,2026-01-22,W07,P00060,S0033,9,2206.98
O0010871,2025-09-22,W08,P00416,S0001,8,1235.76
O0010872,2026-02-10,W05,P00775,S0119,9,535.5
O0010873,2025-12-19,W08,P00622,S0137,10,960.6
O0010874,2025-11-06,W05,P00515,S0187,12,1112.52
O0010875,2025-11-08,W07,P00154,S0121,9,1176.3
O0010876,2025-10-23,W03,P00184,S0039,17,1916.58
O0010877,2025-11-02,W07,P00268,S0151,12,666.72
O0010878,2025-10-21,W07,P00776,S0162,6,286.44
O0010879,2025-09-12,W08,P00346,S0051,19,855.57
O0010880,2025-12-25,W03,P00511,S0056,2,293.34
O0010881,2025-12-20,W02,P00119,S0142,9,670.05
O0010882,2025-09-08,W07,P00057,S0125,19,174.8
O0010883,2025-11-17,W01,P00078,S0028,3,436.53
O0010884,2025-11-07,W06,P00502,S0062,8,941.52
O0010885,2025-08-25,W03,P00412,S0108,4,641.84
O0010886,2025-11-06,W01,P00269,S0085,12,2328.48
O0010887,2025-10-23,W05,P00094,S0083,22,4690.84
O0010888,2025-10-25,W03,P00640,S0135,4,324.2
O0010889,2025-10-20,W03,P00767,S0090,3,238.05
O0010890,2025-08-19,W01,P00717,S0064,17,3040.45
O0010891,2025-11-11,W01,P00067,S0065,10,2090.6
O0010892,2025-12-05,W07,P00790,S0030,14,663.6
O0010893,2025-09-29,W07,P00523,S0143,11,2583.46
O0010894,2025-12-06,W01,P00301,S0185,20,295.2
O0010895,2025-09-20,W05,P00065,S0084,5,428.5
O0010896,2025-12-22,W02,P00302,S0154,16,1271.84
O0010897,2025-09-22,W01,P00456,S0147,20,723.0
O0010898,2025-09-04,W08,P00670,S0186,10,1611.4
O0010899,2025-08-17,W01,P00440,S0111,1,151.41
O0010900,2025-10-10,W07,P00369,S0073,9,580.41
O0010901,2026-01-09,W08,P00158,S0083,9,1513.71
O0010902,2026-01-28,W08,P00401,S0061,8,782.16
O0010903,2025-11-28,W02,P00700,S0070,16,216.8
O0010904,2025-12-10,W02,P00331,S0019,13,1306.11
O0010905,2025-08-24,W01,P00507,S0049,9,1721.25
O0010906,2025-12-10,W06,P00776,S0162,13,620.62
O0010907,2025-09-12,W01,P00006,S0010,22,635.36
O0010908,2026-01-03,W05,P00184,S0039,4,450.96
O0010909,2025-12-22,W05,P00377,S0055,7,607.25
O0010910,2025-12-28,W07,P00495,S0077,16,1831.68
O0010911,2025-12-16,W01,P00444,S0043,9,1557.54
O0010912,2025-09-07,W03,P00182,S0001,13,937.82
O0010913,2026-01-03,W04,P00307,S0110,9,1904.4
O0010914,2025-10-06,W01,P00651,S0019,10,486.6
O0010915,2026-01-13,W03,P00114,S0071,7,1271.9
O0010916,2025-09-29,W06,P00638,S0161,17,2895.61
O0010917,2025-12-17,W04,P00201,S0173,2,430.24
O0010918,2025-10-25,W01,P00537,S0038,17,3498.09
O0010919,2026-02-04,W02,P00175,S0166,11,2292.07
O0010920,2026-01-13,W05,P00294,S0081,10,1078.4
O0010921,2026-02-07,W08,P00644,S0182,16,604.8
O0010922,2025-12-29,W01,P00093,S0120,7,770.14
O0010923,2025-09-29,W03,P00351,S0161,12,964.8
O0010924,2025-08-30,W04,P00425,S0035,1,13.0
O0010925,2025-09-08,W01,P00573,S0010,8,34.4
O0010926,2025-12-18,W01,P00072,S0052,11,2311.43
O0010927,2025-11-26,W03,P00735,S0118,20,570.6
O0010928,2025-10-15,W08,P00064,S0098,14,1164.52
O0010929,2025-10-11,W06,P00346,S0051,2,90.06
O0010930,2026-01-21,W02,P00326,S0197,3,108.09
O0010931,2025-09-15,W07,P00449,S0094,20,2585.0
O0010932,2025-12-04,W07,P00156,S0163,6,1223.58
O0010933,2026-01-08,W07,P00356,S0074,6,126.18
O0010934,2025-10-03,W07,P00056,S0125,10,564.2
O0010935,2025-09-17,W06,P00250,S0167,17,1755.42
O0010936,2025-12-17,W04,P00148,S0129,11,1495.12
O0010937,2025-08-30,W03,P00183,S0151,9,1312.38
O0010938,2025-08-26,W01,P00397,S0070,16,1814.88
O0010939,2026-01-19,W05,P00019,S0158,6,858.84
O0010940,2025-12-11,W04,P00666,S0076,7,278.6
O0010941,2026-01-05,W08,P00100,S0143,15,67.8
O0010942,2025-10-05,W05,P00121,S0027,5,1092.15
O0010943,2025-08-29,W01,P00656,S0063,17,2966.84
O0010944,2025-12-31,W05,P00528,S0084,12,2795.76
O0010945,2025-10-27,W04,P00729,S0044,12,437.16
O0010946,2025-10-13,W01,P00775,S0119,1,59.5
O0010947,2025-08-16,W05,P00441,S0140,20,1497.0
O0010948,2025-11-03,W07,P00002,S0090,15,2416.35
O0010949,2025-12-29,W08,P00040,S0191,6,1293.9
O0010950,2026-02-05,W04,P00482,S0032,17,2218.33
O0010951,2025-11-18,W01,P00292,S0106,9,774.54
O0010952,2025-08-28,W06,P00766,S0030,24,4996.08
O0010953,2026-01-03,W04,P00060,S0033,11,2697.42
O0010954,2025-12-18,W01,P00164,S0132,13,2685.54
O0010955,2025-12-09,W07,P00270,S0071,1,214.88
O0010956,2025-08-16,W01,P00329,S0034,27,2599.83
O0010957,2026-01-23,W01,P00122,S0121,17,2052.24
O0010958,2025-11-06,W08,P00337,S0177,7,1610.7
O0010959,2025-10-30,W08,P00215,S0164,17,1104.83
O0010960,2025-08-15,W05,P00185,S0089,7,591.15
O0010961,2025-12-17,W05,P00025,S0024,6,1229.82
O0010962,2025-12-21,W06,P00003,S0174,16,3925.28
O0010963,2025-12-06,W03,P00353,S0071,10,1486.7
O0010964,2025-11-17,W03,P00550,S0077,15,2898.75
O0010965,2025-11-15,W02,P00328,S0128,19,3557.94
O0010966,2025-09-13,W04,P00338,S0112,1,211.43
O0010967,2025-09-24,W05,P00480,S0197,21,5074.23
O0010968,2026-01-03,W08,P00689,S0096,17,4078.47
O0010969,2025-11-11,W01,P00737,S0159,9,865.89
O0010970,2026-01-21,W02,P00544,S0170,15,1809.6
O0010971,2026-01-24,W05,P00090,S0182,6,239.64
O0010972,2025-09-07,W05,P00105,S0076,11,626.56
O0010973,2025-09-16,W01,P00731,S0043,12,1317.6
O0010974,2025-10-20,W01,P00282,S0016,11,2746.15
O0010975,2025-11-18,W02,P00340,S0102,4,871.56
O0010976,2025-10-08,W04,P00791,S0131,15,1475.1
O0010977,2025-09-23,W08,P00417,S0147,10,1053.1
O0010978,2025-11-20,W05,P00459,S0189,8,385.12
O0010979,2025-10-11,W08,P00627,S0062,14,743.54
O0010980,2025-09-22,W06,P00183,S0151,19,2770.58
O0010981,2025-10-06,W01,P00385,S0094,17,2885.58
O0010982,2025-10-04,W07,P00047,S0178,11,438.9
O0010983,2025-12-05,W02,P00153,S0148,8,95.84
O0010984,2025-09-15,W04,P00489,S0145,22,268.84
O0010985,2025-10-06,W05,P00631,S0194,19,4107.99
O0010986,2025-12-30,W02,P00582,S0110,16,2076.64
O0010987,2025-10-10,W07,P00399,S0116,1,221.39
O0010988,2025-12-03,W05,P00213,S0159,6,1028.52
O0010989,2025-12-02,W06,P00695,S0180,11,489.5
O0010990,2025-11-01,W06,P00710,S0014,9,236.07
O0010991,2026-01-14,W05,P00382,S0153,19,1813.17
O0010992,2025-09-14,W06,P00033,S0200,9,966.96
O0010993,2026-01-01,W06,P00112,S0191,17,2293.13
O0010994,2025-10-13,W02,P00547,S0174,9,1741.05
O0010995,2025-12-07,W08,P00421,S0163,12,1175.4
O0010996,2026-02-03,W01,P00132,S0157,7,1680.77
O0010997,2025-10-04,W01,P00288,S0117,18,2292.84
O0010998,2025-10-15,W04,P00709,S0177,21,3813.39
O0010999,2025-12-25,W04,P00107,S0122,8,1114.08
O0011000,2025-09-21,W06,P00028,S0122,6,921.6
O0011001,2026-01-18,W03,P00508,S0132,12,1413.24
O0011002,2025-11-02,W04,P00794,S0143,12,520.56
O0011003,2026-01-01,W07,P00389,S0095,7,1191.54
O0011004,2025-08-25,W08,P00668,S0128,14,1939.84
O0011005,2025-09-23,W07,P00044,S0020,11,1968.56
O0011006,2025-12-15,W07,P00437,S0087,5,1217.4
O0011007,2025-10-05,W07,P00516,S0094,15,198.3
O0011008,2025-12-17,W04,P00543,S0133,12,641.04
O0011009,2025-08-29,W03,P00207,S0114,16,692.16
O0011010,2026-01-06,W08,P00031,S0103,22,1375.22
O0011011,2025-09-07,W03,P00302,S0154,10,794.9
O0011012,2026-02-06,W08,P00371,S0090,12,947.28
O0011013,2025-09-09,W07,P00142,S0109,18,548.28
O0011014,2026-01-31,W07,P00193,S0129,16,3862.56
O0011015,2025-11-26,W08,P00541,S0106,20,2529.0
O0011016,2025-12-22,W02,P00434,S0168,8,674.56
O0011017,2026-01-01,W07,P00012,S0094,22,2397.12
O0011018,2025-11-25,W02,P00164,S0132,12,2478.96
O0011019,2025-12-17,W01,P00320,S0107,11,767.25
O0011020,2025-09-27,W05,P00387,S0060,8,1075.44
O0011021,2025-11-05,W01,P00433,S0074,9,814.77
O0011022,2025-12-08,W03,P00161,S0195,11,1522.62
O0011023,2026-01-23,W05,P00104,S0115,7,1390.55
O0011024,2025-12-09,W08,P00009,S0099,4,900.32
O0011025,2025-10-09,W02,P00043,S0161,5,306.65
O0011026,2025-10-21,W01,P00633,S0060,9,1838.79
O0011027,2026-01-01,W06,P00743,S0097,11,786.61
O0011028,2025-12-09,W01,P00279,S0129,25,1423.5
O0011029,2025-12-29,W04,P00198,S0121,11,2154.02
O0011030,2025-11-04,W07,P00709,S0177,24,4358.16
O0011031,2025-12-10,W03,P00397,S0070,14,1588.02
O0011032,2025-09-01,W01,P00433,S0074,13,1176.89
O0011033,2026-02-11,W07,P00766,S0030,11,2289.87
O0011034,2025-11-04,W08,P00651,S0019,7,340.62
O0011035,2026-02-06,W05,P00228,S0057,7,1119.16
O0011036,2026-01-04,W01,P00720,S0028,6,148.2
O0011037,2025-10-08,W08,P00537,S0038,19,3909.63
O0011038,2025-11-08,W04,P00450,S0008,26,972.66
O0011039,2025-09-11,W03,P00429,S0010,10,747.7
O0011040,2025-12-28,W08,P00024,S0169,1,23.03
O0011041,2025-10-27,W02,P00342,S0020,13,1671.8
O0011042,2025-12-31,W02,P00241,S0174,6,1089.66
O0011043,2026-01-23,W08,P00206,S0026,10,1905.7
O0011044,2025-09-26,W02,P00490,S0021,7,92.89
O0011045,2026-02-02,W06,P00398,S0112,16,395.84
O0011046,2026-01-14,W05,P00740,S0123,11,879.12
O0011047,2025-10-18,W04,P00202,S0082,15,2361.75
O0011048,2026-01-01,W03,P00461,S0181,5,563.4
O0011049,2025-10-11,W01,P00361,S0016,7,796.11
O0011050,2025-11-27,W07,P00139,S0180,5,1075.9
O0011051,2025-08-23,W05,P00015,S0171,17,1755.76
O0011052,2025-10-24,W07,P00260,S0093,8,213.12
O0011053,2025-08-18,W02,P00341,S0057,7,592.2
O0011054,2025-11-21,W03,P00120,S0164,13,2825.94
O0011055,2026-01-15,W08,P00524,S0051,5,757.05
O0011056,2025-11-10,W03,P00324,S0057,2,200.06
O0011057,2025-11-10,W05,P00154,S0121,11,1437.7
O0011058,2025-12-01,W07,P00466,S0171,19,1675.04
O0011059,2025-09-28,W03,P00587,S0078,1,146.45
O0011060,2025-09-25,W03,P00736,S0002,1,237.31
O0011061,2025-11-30,W08,P00631,S0194,11,2378.31
O0011062,2025-08-21,W02,P00322,S0174,18,3064.68
O0011063,2025-10-20,W02,P00234,S0192,5,525.2
O0011064,2025-10-13,W07,P00688,S0069,11,2190.54
O0011065,2025-12-30,W04,P00243,S0004,3,202.77
O0011066,2025-12-30,W07,P00142,S0109,4,121.84
O0011067,2025-09-23,W06,P00663,S0095,16,1273.6
O0011068,2025-12-21,W07,P00192,S0127,7,1688.96
O0011069,2026-01-06,W07,P00442,S0021,14,1166.48
O0011070,2025-11-15,W07,P00382,S0153,11,1049.73
O0011071,2025-12-20,W05,P00657,S0102,4,915.8
O0011072,2025-11-02,W04,P00503,S0116,9,571.32
O0011073,2026-01-28,W02,P00723,S0111,8,906.48
O0011074,2025-09-25,W07,P00150,S0189,21,1720.74
O0011075,2025-12-16,W04,P00642,S0048,6,1134.6
O0011076,2025-08-23,W01,P00748,S0113,18,3596.94
O0011077,2025-09-03,W03,P00439,S0022,7,1276.24
O0011078,2025-11-22,W01,P00600,S0016,14,2905.56
O0011079,2025-12-04,W02,P00292,S0106,10,860.6
O0011080,2025-09-05,W01,P00049,S0139,11,1293.05
O0011081,2026-01-14,W02,P00441,S0140,3,224.55
O0011082,2026-01-13,W06,P00317,S0014,19,771.02
O0011083,2025-11-09,W05,P00738,S0113,12,1020.12
O0011084,2025-12-14,W05,P00410,S0029,14,2722.86
O0011085,2025-09-17,W08,P00745,S0152,8,1994.56
O0011086,2026-02-07,W03,P00005,S0046,21,3065.79
O0011087,2026-01-27,W06,P00186,S0117,13,3033.55
O0011088,2026-02-01,W08,P00703,S0005,9,2163.96
O0011089,2025-10-04,W01,P00512,S0013,12,861.36
O0011090,2025-09-11,W07,P00407,S0158,8,26.4
O0011091,2025-11-18,W07,P00584,S0036,13,1565.33
O0011092,2025-12-07,W01,P00643,S0062,10,2126.4
O0011093,2025-12-29,W07,P00770,S0082,22,410.52
O0011094,2025-12-19,W02,P00219,S0151,5,380.95
O0011095,2026-02-02,W05,P00001,S0072,8,1730.88
O0011096,2025-08-20,W07,P00277,S0122,7,792.19
O0011097,2025-09-29,W03,P00470,S0052,25,4960.75
O0011098,2025-10-19,W04,P00318,S0173,11,244.53
O0011099,2026-01-09,W05,P00782,S0094,9,745.56
O0011100,2025-12-03,W06,P00063,S0119,7,329.49
O0011101,2025-11-04,W04,P00292,S0106,5,430.3
O0011102,2025-10-21,W02,P00084,S0145,12,2353.08
O0011103,2025-11-28,W01,P00161,S0195,2,276.84
O0011104,2025-11-13,W04,P00735,S0118,11,313.83
O0011105,2026-01-02,W08,P00352,S0018,6,709.74
O0011106,2026-01-05,W08,P00325,S0002,18,948.6
O0011107,2026-01-06,W03,P00061,S0101,11,1636.69
O0011108,2025-11-11,W06,P00168,S0195,14,207.2
O0011109,2025-12-28,W03,P00782,S0094,13,1076.92
O0011110,2025-09-09,W07,P00281,S0118,22,3554.1
O0011111,2025-10-13,W01,P00675,S0172,12,168.36
O0011112,2025-09-18,W08,P00469,S0093,27,3460.59
O0011113,2026-02-11,W05,P00302,S0154,8,635.92
O0011114,2025-10-12,W03,P00608,S0102,8,520.88
O0011115,2026-02-10,W05,P00354,S0130,8,163.2
O0011116,2025-12-20,W05,P00725,S0142,5,125.4
O0011117,2025-08-28,W05,P00484,S0089,14,3317.72
O0011118,2026-01-24,W07,P00737,S0159,10,962.1
O0011119,2025-10-24,W08,P00154,S0121,14,1829.8
O0011120,2025-12-23,W04,P00678,S0056,1,127.42
O0011121,2025-10-29,W02,P00577,S0085,13,549.9
O0011122,2026-01-22,W02,P00023,S0131,6,716.1
O0011123,2025-08-23,W08,P00573,S0010,7,30.1
O0011124,2026-01-19,W03,P00593,S0035,28,3376.52
O0011125,2026-01-07,W04,P00068,S0005,8,1502.08
O0011126,2025-09-15,W03,P00515,S0187,15,1390.65
O0011127,2025-09-16,W07,P00365,S0094,1,94.47
O0011128,2025-12-13,W01,P00785,S0153,11,1082.18
O0011129,2025-09-30,W05,P00529,S0042,11,1093.95
O0011130,2026-01-26,W06,P00481,S0129,11,2506.46
O0011131,2026-01-06,W02,P00371,S0090,13,1026.22
O0011132,2025-10-20,W04,P00271,S0034,1,135.97
O0011133,2026-02-04,W06,P00388,S0121,10,2261.9
O0011134,2025-09-21,W04,P00294,S0081,14,1509.76
O0011135,2025-10-06,W05,P00282,S0016,23,5741.95
O0011136,2026-02-08,W01,P00527,S0133,16,1845.28
O0011137,2025-08-20,W07,P00668,S0128,14,1939.84
O0011138,2025-10-15,W06,P00625,S0009,25,5068.75
O0011139,2026-01-28,W05,P00245,S0150,9,868.41
O0011140,2026-01-29,W05,P00334,S0182,17,2732.92
O0011141,2026-01-20,W01,P00761,S0057,1,128.65
O0011142,2025-09-15,W03,P00536,S0044,15,1980.15
O0011143,2025-09-25,W02,P00653,S0078,13,3111.42
O0011144,2025-11-23,W05,P00653,S0078,13,3111.42
O0011145,2025-09-22,W02,P00676,S0106,6,216.6
O0011146,2025-10-21,W08,P00567,S0083,11,800.58
O0011147,2025-12-22,W04,P00786,S0151,1,30.33
O0011148,2025-08-28,W08,P00060,S0033,15,3678.3
O0011149,2025-11-17,W01,P00455,S0095,17,1602.42
O0011150,2026-01-27,W01,P00654,S0055,12,2813.04
O0011151,2025-11-25,W03,P00395,S0183,10,2117.8
O0011152,2025-11-26,W03,P00262,S0016,8,805.92
O0011153,2026-01-30,W04,P00134,S0068,6,994.74
O0011154,2025-08-15,W08,P00621,S0119,14,2366.42
O0011155,2025-12-27,W01,P00262,S0016,11,1108.14
O0011156,2025-12-24,W04,P00452,S0200,10,1620.0
O0011157,2026-01-16,W08,P00507,S0049,10,1912.5
O0011158,2026-01-28,W04,P00636,S0170,8,1050.16
O0011159,2026-01-12,W07,P00200,S0167,3,65.76
O0011160,2025-12-25,W05,P00371,S0090,18,1420.92
O0011161,2025-10-24,W05,P00111,S0185,19,945.44
O0011162,2026-01-01,W04,P00520,S0160,3,512.22
O0011163,2025-11-15,W08,P00736,S0002,14,3322.34
O0011164,2025-09-26,W07,P00151,S0007,9,221.85
O0011165,2026-01-16,W01,P00104,S0115,1,198.65
O0011166,2025-09-10,W06,P00618,S0046,18,4468.14
O0011167,2026-01-09,W06,P00170,S0113,7,1543.15
O0011168,2026-01-01,W08,P00102,S0126,12,1676.16
O0011169,2025-11-15,W06,P00753,S0150,14,1419.6
O0011170,2025-09-02,W08,P00588,S0067,27,4430.97
O0011171,2025-10-12,W02,P00682,S0005,13,1732.9
O0011172,2025-12-19,W06,P00393,S0065,16,239.04
O0011173,2025-08-31,W07,P00768,S0053,17,2231.08
O0011174,2025-11-15,W01,P00146,S0113,15,492.6
O0011175,2025-09-12,W01,P00021,S0074,12,649.56
O0011176,2025-12-28,W07,P00316,S0199,8,1883.76
O0011177,2026-01-31,W06,P00535,S0185,7,103.18
O0011178,2025-12-11,W01,P00787,S0118,3,465.33
O0011179,2025-08-16,W06,P00124,S0123,2,60.58
O0011180,2025-10-12,W01,P00666,S0076,1,39.8
O0011181,2025-11-30,W04,P00098,S0047,11,1352.01
O0011182,2025-10-09,W08,P00393,S0065,11,164.34
O0011183,2026-01-15,W04,P00175,S0166,11,2292.07
O0011184,2026-01-09,W03,P00726,S0099,5,25.3
O0011185,2025-12-20,W05,P00692,S0168,15,3719.1
O0011186,2025-10-01,W03,P00405,S0121,7,1222.41
O0011187,2025-12-24,W08,P00325,S0002,12,632.4
O0011188,2025-11-12,W03,P00685,S0046,14,399.56
O0011189,2025-10-20,W04,P00552,S0123,1,88.5
O0011190,2025-08-21,W08,P00333,S0081,12,1737.48
O0011191,2025-12-07,W04,P00751,S0169,21,844.83
O0011192,2025-10-30,W05,P00670,S0186,18,2900.52
O0011193,2026-01-17,W05,P00118,S0071,5,66.45
O0011194,2026-01-30,W05,P00324,S0057,7,700.21
O0011195,2026-02-04,W07,P00181,S0088,6,1402.14
O0011196,2026-01-03,W05,P00007,S0089,5,913.4
O0011197,2026-01-09,W03,P00786,S0151,1,30.33
O0011198,2025-09-03,W06,P00462,S0178,12,2751.48
O0011199,2025-10-12,W07,P00541,S0106,7,885.15
O0011200,2025-08-30,W06,P00691,S0077,19,3261.16
O0011201,2025-09-12,W03,P00358,S0119,23,3356.16
O0011202,2025-08-22,W04,P00092,S0158,18,3643.74
O0011203,2026-01-29,W07,P00464,S0116,12,537.84
O0011204,2025-11-13,W02,P00281,S0118,12,1938.6
O0011205,2025-10-25,W06,P00425,S0035,1,13.0
O0011206,2026-01-20,W07,P00413,S0017,17,501.33
O0011207,2025-12-10,W07,P00010,S0066,21,273.21
O0011208,2025-08-28,W05,P00241,S0174,10,1816.1
O0011209,2025-10-23,W01,P00788,S0158,27,4005.72
O0011210,2025-11-23,W06,P00351,S0161,20,1608.0
O0011211,2025-12-09,W07,P00712,S0199,10,829.4
O0011212,2026-01-26,W07,P00372,S0034,17,2542.69
O0011213,2025-12-10,W04,P00743,S0097,17,1215.67
O0011214,2025-12-15,W05,P00086,S0018,18,2294.64
O0011215,2025-08-30,W06,P00003,S0174,7,1717.31
O0011216,2025-08-20,W03,P00248,S0157,14,796.6
O0011217,2025-10-16,W01,P00627,S0062,14,743.54
O0011218,2025-12-02,W03,P00121,S0027,1,218.43
O0011219,2025-11-02,W08,P00652,S0123,18,968.4
O0011220,2025-09-09,W07,P00343,S0136,12,1541.64
O0011221,2025-10-10,W08,P00226,S0156,17,3175.6
O0011222,2025-11-05,W04,P00795,S0036,2,96.8
O0011223,2025-10-29,W03,P00557,S0192,1,120.81
O0011224,2025-12-28,W02,P00651,S0019,3,145.98
O0011225,2025-11-29,W03,P00593,S0035,16,1929.44
O0011226,2026-01-28,W07,P00115,S0026,25,5212.25
O0011227,2025-11-13,W01,P00491,S0167,20,1085.6
O0011228,2025-12-03,W07,P00125,S0103,19,2355.05
O0011229,2025-11-24,W01,P00226,S0156,1,186.8
O0011230,2025-08-29,W06,P00591,S0177,16,497.92
O0011231,2025-08-30,W05,P00122,S0121,18,2172.96
O0011232,2026-01-08,W08,P00454,S0155,17,680.85
O0011233,2026-01-17,W07,P00691,S0077,14,2402.96
O0011234,2025-10-26,W07,P00454,S0155,19,760.95
O0011235,2025-08-23,W07,P00690,S0145,18,1121.76
O0011236,2026-01-19,W07,P00071,S0194,14,135.8
O0011237,2025-09-22,W03,P00620,S0001,16,3032.48
O0011238,2025-08-19,W08,P00555,S0075,6,74.58
O0011239,2025-12-25,W05,P00730,S0069,1,124.29
O0011240,2025-12-31,W03,P00263,S0032,14,3322.9
O0011241,2025-10-09,W08,P00357,S0158,1,149.33
O0011242,2025-11-23,W07,P00182,S0001,1,72.14
O0011243,2025-12-07,W05,P00515,S0187,15,1390.65
O0011244,2025-08-18,W01,P00584,S0036,20,2408.2
O0011245,2025-12-05,W02,P00333,S0081,11,1592.69
O0011246,2026-01-13,W06,P00017,S0050,22,2337.94
O0011247,2025-09-13,W04,P00780,S0072,13,2451.54
